Digitizer,ID,Sex,Species,Island,Species#,friends,Ecomorph,SVLruler,Taillength,Footlamellae,Handlamellae,SVL1,SVL2,Humerus,Ulna,Forelimb,Femur,Tibia,Hindlimb,Pectoral,Pelvic,MBlength,Headlength,HeadDepth,Jawlength,EyeDiam,logSVL,logtail,logfootlamellae,loghandlamellae,logforelimb,loghindlimb,logpectoral,logpelvic,logheadlength,logheaddepth,logjawlength,logeyediamter
Lela,singularis-M-124639,M,singularis,Hispaniola,41,7,TC,63,108,39,24,57.5680847,73.5845972,11.791983,8.40156141,20.1935444,10.4344197,9.99775944,20.4321792,10.2578273,13.8076823,23.9866756,23.5249346,4.27035601,18.1267462,5.94669189,1.79934055,2.03342376,1.59106461,1.38021124,1.30521255,1.31031469,1.01105538,1.14012079,1.37152843,0.63046408,1.25831985,0.77427544
Lela,singularis-M-124649,M,singularis,Hispaniola,41,7,TC,54,96,39,26,52.279437,69.3558232,11.821898,6.48878928,18.3106873,8.77243375,8.35000893,17.1224427,8.48773864,13.3975726,19.7478148,22.9178625,6.4912922,17.8593052,4.9209398,1.73239376,1.98227123,1.59106461,1.41497335,1.26270465,1.23356572,0.928792,1.12702612,1.36017411,0.81233116,1.25186456,0.69204805
Lela,singularis-M-124651,M,singularis,Hispaniola,41,7,TC,60,97,36,24,56.8752278,72.7305761,9.89755777,6.76032785,16.6578856,11.15912,9.67104206,20.8301621,8.78883105,14.6492604,21.8646889,25.2014062,7.85591323,20.4974764,4.65172582,1.77815125,1.98677173,1.5563025,1.38021124,1.22161988,1.31869265,0.94393112,1.1658157,1.40142477,0.89519668,1.31170039,0.66761411
Lela,singularis-M-69293,M,singularis,Hispaniola,41,7,TC,57,96,36,25,53.0603719,69.0825648,14.6884312,7.17192611,21.8603574,7.07947993,8.16187521,15.2413551,7.18443995,17.828808,21.5808562,22.8718007,8.87402549,18.3976204,5.15965788,1.75587486,1.98227123,1.5563025,1.39794001,1.33965726,1.18302358,0.85639292,1.25112231,1.35930036,0.94812067,1.26476165,0.71262091
Lela,stratalus-F-138177,F,stratulus,Puerto Rico,10,9,TC,38,55,34,22,33.7183183,57.4961632,14.1362698,6.14962479,20.2858946,10.5422577,6.91316295,17.4554206,5.38590767,10.0981557,14.2476308,12.5346788,7.98585981,10.0260383,3.15923137,1.5797836,1.74036269,1.53147892,1.34242268,1.30719416,1.24193032,0.7312589,1.00424206,1.09811321,0.90232168,1.00112936,0.49958143
Lela,stratulus-F-138194,F,stratulus,Puerto Rico,10,9,TC,36,61,31,18,30.1424316,55.5494481,17.4736282,4.38239592,21.8560241,7.53319266,6.68290477,14.2160974,6.38771804,18.1502009,15.1001084,9.83099545,6.33910597,8.58074308,3.42571379,1.5563025,1.78532984,1.49136169,1.25527251,1.33957116,1.15278039,0.80534574,1.25888144,0.9925975,0.80202801,0.9335249,0.53475108
Lela,stratulus-F-138196,F,stratulus,Puerto Rico,10,9,TC,40,62,37,21,38.2757201,51.5911647,10.1687483,5.92170074,16.0904491,10.6320303,9.62521184,20.2572421,7.05082322,18.022608,14.8774838,20.0831059,6.60848962,15.7919874,3.74205344,1.60205999,1.79239169,1.56820172,1.32221929,1.20656817,1.30658032,0.84823983,1.25581764,1.30283088,0.82010221,1.19843679,0.57310999
Lela,stratulus-F-138217,F,stratulus,Puerto Rico,10,9,TC,39,66,35,22,31.1163385,57.8482431,13.8997534,2.29076141,16.1905148,10.503958,7.05020295,17.554161,5.31597757,19.4046735,14.5573038,14.3708273,5.93607396,11.3646874,3.86345173,1.59106461,1.81954394,1.54406804,1.34242268,1.20926066,1.24438008,0.72558314,1.28790634,1.15748177,0.7734993,1.05555749,0.58697549
Lela,stratulus-F-149317,F,stratulus,Puerto Rico,10,9,TC,42,71,33,22,38.5604359,58.1799653,11.8133473,6.05399913,17.8673464,8.29264573,7.55995701,15.8526027,5.59215487,18.4966937,14.6898171,17.033643,8.44822263,13.7757791,4.21338299,1.62324929,1.85125835,1.51851394,1.34242268,1.25206006,1.20010058,0.74757919,1.2670941,1.23130754,0.92676535,1.13911617,0.62463094
Lela,stratulus-M-138176,M,stratulus,Puerto Rico,10,9,TC,46,80,35,21,41.5407856,60.808652,11.9755764,6.36749609,18.3430725,9.40910743,8.06165731,17.4707647,7.49021971,20.2537314,15.3168857,18.2165775,6.86361277,14.5993445,5.35159656,1.66275783,1.90308999,1.54406804,1.32221929,1.26347208,1.24231192,0.87449456,1.30650505,1.26046679,0.83655277,1.16433336,0.72848337
Lela,stratulus-M-138230,M,stratulus,Puerto Rico,10,9,TC,47,82,38,21,41.2542136,62.530339,11.3683575,7.23942388,18.6077814,9.12393947,9.88675955,19.010699,6.42139616,15.3803818,15.6800329,12.0126985,10.4655443,14.9698349,5.07228253,1.67209786,1.91381385,1.5797836,1.32221929,1.2696946,1.27899809,0.80762946,1.18696712,1.07964058,1.01976182,1.17521701,0.70520344
Lela,stratulus-M-21217,M,stratulus,Puerto Rico,10,9,TC,42,62,32,21,41.0183392,68.2499713,14.3442249,5.59426336,19.9384883,8.07444367,6.93244285,15.0068865,10.2291224,22.7713476,13.3050472,19.6312059,8.42947019,16.7448824,3.22846555,1.62324929,1.79239169,1.50514998,1.32221929,1.29969223,1.1762906,1.00983838,1.35738873,1.29294698,0.92580028,1.2238821,0.50899616
Lela,stratulus-M-36152,M,stratulus,Puerto Rico,10,9,TC,47,77,35,23,42.1962827,58.7397474,10.6270105,5.7123154,16.3393259,8.53757223,9.56610031,18.1036725,6.65632954,16.4387204,14.969114,19.4643271,4.90867748,15.3451793,3.90716383,1.67209786,1.88649073,1.54406804,1.36172784,1.21323413,1.25776669,0.82323481,1.21586801,1.28923939,0.6909645,1.18597197,0.59186162
Lela,stratulus-M-36153,M,stratulus,Puerto Rico,10,9,TC,50,73,33,22,45.3977038,64.0593692,9.07957532,6.47759152,15.5571668,9.33696017,8.39537015,17.7323303,8.39093822,16.0908291,17.2234036,18.4996509,6.11503236,14.7418013,4.65444697,1.69897,1.86332286,1.51851394,1.34242268,1.19193051,1.24876581,0.92381052,1.20657842,1.26716353,0.78639876,1.16855055,0.66786809
Lela,triniatis-F-102309,F,trinitatis ,St. Vincent,2,2,,48,99,36,24,35.746415,67.7662108,11.6429807,6.00015737,17.643138,10.50171,12.3926128,22.8943227,6.21155323,12.0890822,21.3633143,11.2694633,11.4172229,6.88063476,4.27544522,1.68124124,1.99563519,1.5563025,1.38021124,1.24657583,1.3597278,0.79320021,1.08239333,1.05190324,1.05756048,0.83762851,0.63098135
Lela,triniatis-F-102310,F,trinitatis ,St. Vincent,2,2,,47,102,40,,40.2449387,63.838379,11.1449185,4.80165354,15.946572,6.39759174,13.4207616,19.8183533,5.70196168,10.4453815,18.6998182,14.0998916,9.88743938,13.0443452,4.70050171,1.67209786,2.00860017,1.60205999,,1.20266734,1.29706757,0.75602429,1.01892431,1.14921577,0.99508383,1.11542228,0.67214421
Lela,triniatis-F-102315,F,trinitatis ,St. Vincent,2,2,,45,93,42,23,38.9810542,57.1962422,9.25422869,5.36932618,14.6235549,14.9122802,27.1867105,42.0989907,6.19888572,11.7324273,16.7583585,17.4154369,11.9124536,16.4535799,4.64457828,1.65321251,1.96848295,1.62324929,1.36172784,1.16505296,1.62427168,0.79231363,1.06938787,1.24093438,1.07600122,1.2162604,0.66694629
Lela,triniatis-F-122736,F,trinitatis ,St. Vincent,2,2,,42,84,40,21,34.2649828,56.1179196,7.94058595,3.78696892,11.7275549,9.64782353,7.92135138,17.5691749,5.47651382,10.8273611,16.5928333,11.8944078,,10.1857208,4.37711169,1.62324929,1.92427929,1.60205999,1.32221929,1.06920747,1.24475137,0.73850419,1.03452262,1.07534282,,1.00799177,0.64118763
Lela,triniatis-F-81404,F,trinitatis ,St. Vincent,2,2,,44,93,38,23,31.0199049,59.378666,8.19303034,6.13755646,14.3305868,11.5634276,8.71758765,20.2810153,7.46662185,,19.1363312,9.47079444,9.72813064,8.09462857,3.78733777,1.64345268,1.96848295,1.5797836,1.36172784,1.15626397,1.30708969,0.87312416,,0.97638641,0.98802939,0.90819693,0.57833404
Lela,triniatis-M-102333,M,trinitatis ,St. Vincent,2,2,,66,135,42,22,56.3235358,76.8077645,12.149628,6.76552381,18.9151518,11.2856454,11.4194711,22.7051164,8.37405056,10.6824872,24.437282,17.8505716,7.72948288,14.0609347,5.69670172,1.81954394,2.13033377,1.62324929,1.34242268,1.27680983,1.35612373,0.92293558,1.02867238,1.25165213,0.88815044,1.14801419,0.75562348
Lela,triniatis-M-81362,M,trinitatis ,St. Vincent,2,2,,57,112,40,24,49.1173577,71.4529606,10.3073524,6.58868526,16.8960377,12.65237,11.459771,24.112141,8.50190925,12.236231,22.7007282,20.0398998,9.34007023,14.3802318,5.07889677,1.75587486,2.04921802,1.60205999,1.38021124,1.22778487,1.38223577,0.92951647,1.08764767,1.30189555,0.97035014,1.15776589,0.70576939
Lela,triniatis-M-81389,M,trinitatis ,St. Vincent,2,2,,55,109,41,26,47.5433602,70.351861,13.6342698,8.00819281,21.6424626,11.753981,11.3313172,23.0852982,5.87530231,14.469441,22.0560886,17.8670332,11.0464902,13.9248932,5.21576582,1.74036269,2.0374265,1.61278386,1.41497335,1.33530668,1.36333549,0.76903022,1.16045175,1.25205244,1.04322431,1.14379187,0.71731808
Lela,triniatis-M-81405,M,trinitatis ,St. Vincent,2,2,,59,118,42,26,47.4183857,72.6823312,13.3604038,4.74398437,18.1043882,11.4796051,10.6242982,22.1039033,7.43087339,12.6128273,22.0397769,16.7684247,7.43405608,13.0120888,5.09904368,1.77085201,2.07188201,1.62324929,1.41497335,1.25778385,1.34446897,0.87103986,1.10081245,1.22449227,0.87122583,1.11434702,0.70748873
Lela,triniatis-M-81420,M,trinitatis ,St. Vincent,2,2,,61,123,41,25,52.3468467,81.2809625,10.9767844,8.33521154,19.311996,13.7478107,10.4402583,24.188069,9.04733165,9.03930653,23.6583163,16.8871444,8.02472395,12.2573364,5.02131061,1.78532984,2.08990511,1.61278386,1.39794001,1.28582716,1.3836012,0.95652051,0.95613511,1.22755622,0.9044301,1.0883961,0.70081709
Debbie,valencienni-F-45137,F,valencienni,Jamaica,7,7,TW,64,82.5,39,23,65.274429,69.5417573,8.7643653,8.41486923,17.1792345,15.3975756,10.3850371,25.7826127,7.34100212,7.11372595,29.4000768,18.8355376,11.4241532,17.7031057,5.96141209,1.80617997,1.91645395,1.59106461,1.36172784,1.23500381,1.41132692,0.86575535,0.85209713,1.27497802,1.05782402,1.24804946,0.77534914
Debbie,valencienni-F-52003,F,valencienni,Jamaica,7,7,TW,64.5,85,37,23,74.5578647,75.5575611,7.86940186,7.9252422,15.7946441,14.6579798,9.68445551,24.3424353,8.11015298,7.7689339,34.6995033,17.8548025,6.83336148,17.5335395,4.12670656,1.80955971,1.92941893,1.56820172,1.36172784,1.19850984,1.38636402,0.90902905,0.89036143,1.25175505,0.8346344,1.2438696,0.61560359
Debbie,valencienni-F-52398,F,valencienni,Jamaica,7,7,TW,68,88.5,34,23,68.6505906,72.9749501,9.13065053,8.45603136,17.5866819,13.6599219,11.1524776,24.8123995,4.91743392,5.52586951,34.2623456,18.5644038,9.75653022,16.4409425,5.91967205,1.83250891,1.94694327,1.53147892,1.36172784,1.24518391,1.39466877,0.69173853,0.74240063,1.26868101,0.98929539,1.21592671,0.77229765
Lela,valencienni-F-68758,F,valencienni,Jamaica,7,7,TW,65.5,86,39,24,52.5489903,76.1943469,13.1221164,6.74267388,19.8647902,8.23621267,8.56601,16.8022227,8.78012547,,29.5397705,16.1252962,4.59063108,12.2596944,4.62060783,1.8162413,1.93449845,1.59106461,1.38021124,1.29808398,1.22536674,0.94350072,,1.2075077,0.66187239,1.08847964,0.66469911
Debbie,valencienni-F-68759,F,valencienni,Jamaica,7,7,TW,65,92,35,25,66.1008567,69.468506,9.01303764,7.70083422,16.7138719,14.8166158,10.3900992,25.206715,6.07632563,7.54672789,28.8156565,19.055444,9.68318078,17.3006763,5.69931057,1.81291336,1.96378783,1.54406804,1.39794001,1.22307707,1.40151625,0.78364104,0.87775869,1.28001907,0.98601804,1.23806308,0.75582232
Lela,valencienni-M-180571,M,valencienni,Jamaica,7,7,TW,71,94,34,25,62.011599,85.269751,12.9883428,8.84976663,21.8381095,13.8680187,10.7072534,24.5752721,9.55701631,,27.9793138,24.6800416,4.44952518,19.8984198,6.1055364,1.85125835,1.97312785,1.53147892,1.39794001,1.33921504,1.39049833,0.98032233,,1.39234589,0.64831367,1.29881859,0.78572382
Lela,valencienni-M-21883,M,valencienni,Jamaica,7,7,TW,74,93,37,26,65.7482616,88.1472514,8.77432452,8.21365565,16.9879802,11.5037495,10.6225073,22.1262568,10.6052729,,33.4062848,21.2477688,,16.2004501,6.06370845,1.86923172,1.96848295,1.56820172,1.41497335,1.23014175,1.34490795,1.02552185,,1.32731333,,1.20952708,0.78273831
Lela,valencienni-M-45140,M,valencienni,Jamaica,7,7,TW,73,100,38,24,66.4174243,86.9221925,7.97393444,7.7687921,,10.0027398,6.01872294,,11.4340647,,27.9517058,22.6817168,,17.6875235,5.90857056,1.86332286,2,1.5797836,1.38021124,,,1.05820064,,1.35567592,,1.24766703,0.77148243
Debbie,valencienni-M-73536,M,valencienni,Jamaica,7,7,TW,79.5,106.5,,23,87.3977501,89.2011312,10.6177759,8.9104688,19.5282447,17.7095871,12.8084543,30.5180415,7.33111999,7.19619911,36.5463537,27.1304641,12.9546397,24.2507465,7.22349633,1.90036713,2.02734961,,1.36172784,1.29066321,1.48455666,0.86517033,0.85710317,1.43345722,1.11242534,1.38472511,0.85874746
Debbie,valencienni-M-93449,M,valencienni,Jamaica,7,7,TW,69,92.5,37,24,74.930855,77.4011364,10.3745535,9.22478835,19.5993418,14.870948,11.9978144,26.8687624,9.04830711,7.78422657,31.4512119,24.0177558,12.7670691,21.1504918,7.84093832,1.83884909,1.96614173,1.56820172,1.38021124,1.29224149,1.42924766,0.95656733,0.89121547,1.38053243,1.10609121,1.32532047,0.89436804
Lela,wattsi pogus-F-127056,F,wattsi,St. Maartin,2,2,,39,,31,18,33.1740003,57.0783505,11.2624135,4.9299159,16.1923294,9.13109889,8.42170941,17.5528083,5.31823851,13.2878493,14.2701759,9.96020687,7.80498747,10.2540631,3.57061592,1.59106461,,1.49136169,1.25527251,1.20930933,1.24434661,0.72576781,1.12345469,0.99826836,0.89237221,1.01089599,0.55274314
Lela,wattsi pogus-F-127084,F,wattsi,St. Maartin,2,2,,40,79,26,14,35.7168265,59.4673519,8.51746493,4.92152383,13.4389888,9.18859517,8.40867916,17.5972743,6.65624033,13.017862,15.118483,10.0393754,8.81801281,7.75522161,3.57461674,1.60205999,1.89762709,1.41497335,1.14612804,1.12836659,1.2454454,0.82322899,1.11453966,1.0017067,0.94537073,0.88959421,0.55322949
Lela,wattsi pogus-F-127085,F,wattsi,St. Maartin,2,2,,40,,29,16,32.0141148,60.0785135,9.515077,4.64095965,14.1560367,8.73919215,7.37430725,16.1134994,6.20195465,13.2410063,15.2259126,6.86030675,10.8920588,7.24062569,3.2809244,1.60205999,,1.462398,1.20411998,1.15094168,1.20718987,0.79252859,1.12192099,0.83634353,1.03710998,0.8597761,0.51599622
Lela,wattsi pogus-F-127086,F,wattsi,St. Maartin,2,2,,38,95,29,17,31.372254,55.609955,10.0816445,5.4300095,15.511654,9.98431855,7.35786828,17.3421868,5.34161771,12.3208392,14.1353408,10.9471747,6.08398558,8.47022394,4.01241876,1.5797836,1.97772361,1.462398,1.23044892,1.19065811,1.23910386,0.7276728,1.09064029,1.03930205,0.78418818,0.92789489,0.60340625
Lela,wattsi pogus-F-75821,F,wattsi,St. Maartin,2,2,,38,,29,16,32.6748721,55.2189407,8.84475875,5.08788882,13.9326476,8.07980814,9.10535697,17.1851651,7.38372821,12.2644711,15.0766448,10.169003,10.6166078,10.7395223,3.68257092,1.5797836,,1.462398,1.20411998,1.14403365,1.23515371,0.8682757,1.08864882,1.00727838,1.02598577,1.03098497,0.56615112
Lela,wattsi pogus-M-127053,M,wattsi,St. Maartin,2,2,,42,108,33,17,37.0751331,58.3682417,7.53521874,5.49918665,13.0344054,10.5086427,9.61523597,20.1238787,9.1364227,13.0420125,13.8758699,14.7313537,7.66554573,10.2779347,4.28758217,1.62324929,2.03342376,1.51851394,1.23044892,1.11509122,1.30371169,0.96077618,1.11534461,1.16824266,0.88454308,1.01190585,0.63221246
Lela,wattsi pogus-M-127079,M,wattsi,St. Maartin,2,2,,43,103,30,16,36.0172798,58.7671144,8.23362159,5.13349704,13.3671186,10.1699272,11.401345,21.5712722,7.81241974,13.5182543,16.4377732,14.5394662,6.34392741,10.2081922,4.34613096,1.63346846,2.01283722,1.47712125,1.20411998,1.1260378,1.33387576,0.89278557,1.13092061,1.16254846,0.8023582,1.00894884,0.63810281
Lela,wattsi pogus-M-127081,M,wattsi,St. Maartin,2,2,,43,89,30,16,36.3791357,57.4681897,8.60776064,5.57673693,14.1844976,10.4125775,9.65155069,20.0641282,7.87208924,11.7090837,16.4921276,15.0157149,8.61415192,12.8968054,4.6471473,1.63346846,1.94939001,1.47712125,1.20411998,1.15181396,1.30242029,0.89609001,1.06852291,1.17654601,0.93521253,1.11048215,0.66718644
Lela,wattsi pogus-M-127082,M,wattsi,St. Maartin,2,2,,39,97,35,17,32.7095097,54.8629147,8.6337236,5.25224585,13.8859695,10.0031596,8.28738249,18.2905421,8.63508477,13.4851962,14.3298429,11.8035841,8.4815617,12.4976654,3.81121459,1.59106461,1.98677173,1.54406804,1.23044892,1.14257621,1.26222658,0.93626661,1.12985727,1.0720139,0.92847583,1.09682889,0.5810634
Lela,wattsi pogus-M-132444,M,wattsi,St. Maartin,2,2,,43,111,33,17,40.3500643,59.3682673,9.14494543,4.96682526,14.1117707,10.1837292,10.8011261,20.9848553,6.69808795,14.5607795,16.6865845,14.874897,6.13084075,13.7501265,4.84205051,1.63346846,2.04532298,1.51851394,1.23044892,1.14958151,1.32190598,0.82595085,1.16318463,1.17245397,0.78752004,1.13830669,0.68502932
Debbie,wattsi-F-55684,F,wattsi,Antigua,2,2,,38,78,32,17,45.1592352,45.8672866,6.52630188,5.87329112,12.399593,9.59927259,8.47068657,18.0699592,4.09609727,4.8956551,18.2221944,12.5992636,5.58059498,11.2516153,4.01635605,1.5797836,1.8920946,1.50514998,1.23044892,1.09340743,1.25695717,0.61237026,0.68981081,1.10034516,0.7466805,1.05121487,0.60383221
Debbie,wattsi-F-58216,F,wattsi,Antigua,2,2,,42,62,31,18,51.2414031,51.5965311,6.48552568,5.78930518,12.2748309,10.1990343,10.2121272,20.4111615,5.73037091,5.39628313,21.5508982,14.1670277,6.03441559,12.5019923,3.79601077,1.62324929,1.79239169,1.49136169,1.25527251,1.08901552,1.30986772,0.75818273,0.73209473,1.15127874,0.78063522,1.09697923,0.57932744
Debbie,wattsi-F-75642,F,wattsi,Antigua,2,2,,38.5,73,30,19,46.7134153,47.0020692,6.21468217,5.94918639,12.1638686,10.7299447,10.3396597,21.0696044,4.19498605,5.00432119,17.459051,12.9357304,4.84042173,10.7658134,3.70042042,1.58546073,1.86332286,1.47712125,1.2787536,1.08507172,1.32365638,0.62273052,0.69934518,1.11179096,0.6848832,1.03204685,0.56825107
Debbie,wattsi-F-75688,F,wattsi,Antigua,2,2,,39.5,72,32,16,47.0688735,47.2605664,6.46747126,5.46423321,11.9317045,11.1677406,9.64050299,20.8082436,5.3912268,4.73098613,18.23438,14.1444755,6.86550457,11.9398339,4.24543201,1.5965971,1.8573325,1.50514998,1.20411998,1.07670249,1.31823542,0.7316876,0.67495167,1.15058685,0.83667246,1.07699828,0.62792189
Debbie,wattsi-F-75690,F,wattsi,Antigua,2,2,,36,73,32,17,43.5733198,43.7779839,6.16929793,5.99234208,12.16164,10.4346877,8.60712803,19.0418157,4.26870475,4.17340428,18.2567776,11.8551432,6.07916772,10.3580704,3.63975068,1.5563025,1.86332286,1.50514998,1.23044892,1.08499214,1.27970836,0.63029612,0.62049046,1.0739068,0.78384413,1.01527886,0.56107164
Debbie,wattsi-M-28566,M,wattsi,Antigua,2,2,,52,98,34,21,58.6719495,61.0201868,7.66475923,7.3891836,15.0539428,11.5401089,10.9314131,22.471522,6.6489176,6.06813683,22.051884,18.2916552,9.25920163,16.3520597,5.25370658,1.71600334,1.99122608,1.53147892,1.32221929,1.17765026,1.35163249,0.82275095,0.78305537,1.26225301,0.96657354,1.21357247,0.72046581
Debbie,wattsi-M-55682,M,wattsi,Antigua,2,2,,48,90,29,18,54.962996,55.9250674,7.46729761,6.91286441,14.380162,13.133436,12.7483556,25.8817916,4.67832734,3.55168207,22.173274,15.1981214,7.47739923,12.7107093,4.06955985,1.68124124,1.95424251,1.462398,1.25527251,1.15776378,1.41299434,0.67009061,0.55043408,1.18178991,0.87375057,1.10416979,0.60954744
Debbie,wattsi-M-58217,M,wattsi,Antigua,2,2,,45,69,30,17,54.2039338,54.915495,6.92721597,6.01082138,12.9380374,12.5846127,11.4401,24.0247127,7.09148125,5.37806194,19.4454658,15.7840858,7.20498602,14.1772409,4.35277313,1.65321251,1.83884909,1.47712125,1.23044892,1.1118684,1.3806582,0.85073696,0.7306258,1.19821943,0.85763314,1.15159172,0.63876603
Debbie,wattsi-M-64334,M,wattsi,Antigua,2,2,,46,87,30,19,52.6448408,54.2600751,6.406648,6.53547743,12.9421254,10.6343448,10.9737152,21.60806,7.04999697,7.07202655,22.0839382,14.302192,7.18334349,12.4815485,3.98851004,1.66275783,1.93951925,1.47712125,1.2787536,1.1120056,1.33461578,0.84818893,0.84954388,1.1554026,0.85632663,1.09626847,0.60081069
Debbie,wattsi-M-64335,M,wattsi,Antigua,2,2,,41,77.5,31,20,46.2549948,48.2886504,7.05116294,6.22608494,13.2772479,10.4246117,9.24680356,19.6714152,5.45248397,5.62110094,19.1839962,15.0712244,6.64829262,12.8306784,4.82852131,1.61278386,1.8893017,1.49136169,1.30103,1.12310806,1.29383561,0.7365944,0.74982138,1.17814854,0.82271013,1.10824962,0.68381415
Lela,whitemani-F-121771,F,whitemani,Hispaniola,41,10,TG,46,102,28,14,41.7404583,65.5519338,13.3622022,6.64537341,20.0075756,12.7553254,10.1910606,22.946386,6.19737724,4.94635089,19.0402053,17.3553849,6.69542711,14.1446887,4.56608452,1.66275783,2.00860017,1.44715803,1.14612804,1.30119447,1.3607143,0.79220793,0.69428492,1.23943425,0.82577829,1.15059339,0.65954395
Lela,whitemani-F-125596,F,whitemani,Hispaniola,41,10,TG,48,97,31,15,44.1334536,64.4756914,7.91710906,6.05349885,13.9706079,10.5553087,10.8050896,21.3603983,9.53359383,16.8065941,17.2412931,17.2220889,6.11574385,13.3263975,4.92219335,1.68124124,1.98677173,1.49136169,1.17609126,1.1452153,1.32960935,0.97925665,1.22547971,1.23608583,0.78644929,1.12471276,0.69215867
Lela,whitemani-F-125600,F,whitemani,Hispaniola,41,10,TG,49,98,32,15,43.8921334,68.800846,12.5266125,7.16749672,19.6941092,14.5345151,13.1054527,27.6399679,6.9285558,9.87055202,22.3679115,16.6615683,3.71200909,15.6368029,4.86376988,1.69019608,1.99122608,1.50514998,1.17609126,1.29433634,1.44153753,0.84064272,0.99434144,1.22171588,0.56960903,1.19414796,0.68697302
Lela,whitemani-F-125701,F,whitemani,Hispaniola,41,10,TG,48,95,28,13,48.5404511,74.6065175,13.0187022,6.03888698,19.0575892,14.1484965,9.49197842,23.6404749,7.07924215,6.8860728,22.1033043,18.1288252,10.5369378,14.6115998,5.067504,1.68124124,1.97772361,1.44715803,1.11394335,1.28006796,1.3736562,0.84998677,0.83797161,1.25836966,1.02271442,1.16469777,0.7047941
Lela,whitemani-F-62844,F,whitemani,Hispaniola,41,10,TG,52,109,28,15,46.6969441,65.0871087,13.2000371,6.43095055,19.6309876,12.4529167,10.8185366,23.2714533,6.73681123,19.4310869,18.8878019,17.8439511,6.54432046,16.3585339,5.05769614,1.71600334,2.0374265,1.44715803,1.17609126,1.29294215,1.36682351,0.82845438,1.28849709,1.25149102,0.81586456,1.21374438,0.70395273
